Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000009711,South Africa,79641.75229585009,Offshore Transfer,2014-02-09 14:00:00,Person_9771,Luxury Goods,Switzerland,False,Illegal,6,6,Bank_347,Switzerland
TX0000009712,India,3592990.160559745,Stocks Transfer,2014-02-09 15:00:00,Person_331,Construction,China,False,Illegal,9,4,Bank_397,Switzerland
TX0000009713,South Africa,474036.29324158,Property Purchase,2014-02-09 16:00:00,Person_2721,Real Estate,USA,False,Illegal,7,1,Bank_349,Panama
TX0000009714,Switzerland,1410301.7758044058,Cryptocurrency,2014-02-09 17:00:00,Person_5907,Finance,Switzerland,False,Legal,6,0,Bank_65,Bahamas
TX0000009715,China,1615969.7550769707,Offshore Transfer,2014-02-09 18:00:00,Person_1192,Arms Trade,India,True,Illegal,3,8,Bank_304,Singapore
TX0000009716,Singapore,1103321.2351773712,Cryptocurrency,2014-02-09 19:00:00,Person_3022,Real Estate,India,False,Illegal,6,1,Bank_283,Luxembourg
TX0000009717,South Africa,1044645.2607378992,Offshore Transfer,2014-02-09 20:00:00,Person_8710,Real Estate,South Africa,True,Illegal,4,4,Bank_218,Cayman Islands
TX0000009718,UAE,4159245.474576863,Stocks Transfer,2014-02-09 21:00:00,Person_8424,Finance,China,False,Legal,6,2,Bank_485,Luxembourg
TX0000009719,UK,335473.1753852839,Property Purchase,2014-02-09 22:00:00,Person_6630,Luxury Goods,Singapore,False,Illegal,8,3,Bank_113,Panama
TX0000009720,Brazil,1365797.8581145569,Property Purchase,2014-02-09 23:00:00,Person_3911,Construction,Brazil,False,Illegal,3,1,Bank_47,Panama
TX0000009721,India,3815189.6220456753,Cash Withdrawal,2014-02-10 00:00:00,Person_8584,Real Estate,Russia,True,Illegal,2,3,Bank_270,Bahamas
TX0000009722,China,2021998.2378794218,Property Purchase,2014-02-10 01:00:00,Person_2676,Luxury Goods,China,False,Illegal,2,6,Bank_172,Bahamas
TX0000009723,India,1219310.4131112145,Stocks Transfer,2014-02-10 02:00:00,Person_253,Construction,Switzerland,False,Illegal,1,7,Bank_467,Luxembourg
TX0000009724,Brazil,4698944.5322962,Offshore Transfer,2014-02-10 03:00:00,Person_7639,Casinos,India,False,Illegal,5,6,Bank_86,Bahamas
TX0000009725,UAE,4179088.7710880595,Cryptocurrency,2014-02-10 04:00:00,Person_483,Casinos,South Africa,False,Illegal,6,8,Bank_25,Panama
TX0000009726,Switzerland,3984397.4969705553,Property Purchase,2014-02-10 05:00:00,Person_2246,Oil & Gas,China,False,Legal,1,1,Bank_44,Bahamas
TX0000009727,UAE,2024938.870509955,Cash Withdrawal,2014-02-10 06:00:00,Person_9488,Finance,UAE,False,Illegal,1,4,Bank_18,Bahamas
TX0000009728,UAE,2758758.0149691426,Cash Withdrawal,2014-02-10 07:00:00,Person_4305,Real Estate,India,False,Legal,1,3,Bank_215,Bahamas
TX0000009729,UAE,2356223.928153951,Property Purchase,2014-02-10 08:00:00,Person_864,Arms Trade,India,False,Illegal,5,2,Bank_69,Singapore
TX0000009730,UAE,3799437.2141138534,Offshore Transfer,2014-02-10 09:00:00,Person_9514,Casinos,Switzerland,False,Illegal,8,0,Bank_419,Switzerland
TX0000009731,UK,2497212.7470022026,Cryptocurrency,2014-02-10 10:00:00,Person_1703,Construction,Switzerland,True,Legal,1,9,Bank_243,Cayman Islands
TX0000009732,India,4802162.715833918,Cryptocurrency,2014-02-10 11:00:00,Person_6145,Construction,China,True,Illegal,10,8,Bank_98,Bahamas
TX0000009733,USA,4380839.150280397,Offshore Transfer,2014-02-10 12:00:00,Person_2364,Casinos,China,False,Illegal,9,5,Bank_496,Singapore
TX0000009734,South Africa,2073311.665710524,Stocks Transfer,2014-02-10 13:00:00,Person_1758,Finance,UK,False,Illegal,9,0,Bank_440,Luxembourg
TX0000009735,Brazil,768511.5410554442,Cryptocurrency,2014-02-10 14:00:00,Person_1324,Arms Trade,Brazil,False,Legal,2,1,Bank_91,Bahamas
TX0000009736,Brazil,4130350.6770611745,Stocks Transfer,2014-02-10 15:00:00,Person_3789,Real Estate,UAE,False,Illegal,8,0,Bank_22,Panama
TX0000009737,USA,3745284.6174880713,Cash Withdrawal,2014-02-10 16:00:00,Person_1426,Construction,UK,False,Illegal,5,4,Bank_302,Singapore
TX0000009738,USA,1107519.3815046572,Offshore Transfer,2014-02-10 17:00:00,Person_5264,Finance,China,False,Legal,7,1,Bank_448,Singapore
TX0000009739,China,4272126.590135221,Offshore Transfer,2014-02-10 18:00:00,Person_7337,Oil & Gas,South Africa,True,Illegal,9,7,Bank_450,Panama
TX0000009740,India,4157828.356247652,Property Purchase,2014-02-10 19:00:00,Person_2380,Finance,Russia,False,Legal,10,8,Bank_23,Switzerland
TX0000009741,Singapore,1922535.4282885997,Property Purchase,2014-02-10 20:00:00,Person_5704,Real Estate,China,False,Illegal,8,5,Bank_123,Singapore
TX0000009742,USA,1989928.0748172025,Cryptocurrency,2014-02-10 21:00:00,Person_128,Casinos,India,False,Legal,1,9,Bank_368,Cayman Islands
TX0000009743,UK,2552702.8591019996,Offshore Transfer,2014-02-10 22:00:00,Person_6530,Casinos,Russia,False,Illegal,5,9,Bank_463,Panama
TX0000009744,Russia,1648895.5845317082,Offshore Transfer,2014-02-10 23:00:00,Person_3915,Finance,Switzerland,False,Illegal,4,2,Bank_452,Switzerland
TX0000009745,South Africa,4249232.9760214295,Cash Withdrawal,2014-02-11 00:00:00,Person_953,Construction,China,True,Legal,6,6,Bank_382,Cayman Islands
TX0000009746,USA,1453642.3401682274,Offshore Transfer,2014-02-11 01:00:00,Person_1276,Construction,Singapore,True,Illegal,6,1,Bank_139,Luxembourg
TX0000009747,Switzerland,1618946.9049383525,Cash Withdrawal,2014-02-11 02:00:00,Person_7516,Casinos,South Africa,True,Legal,7,8,Bank_250,Bahamas
TX0000009748,UAE,770106.6004829211,Property Purchase,2014-02-11 03:00:00,Person_8303,Casinos,UK,True,Illegal,8,4,Bank_40,Bahamas
TX0000009749,Switzerland,2011678.1347709487,Cryptocurrency,2014-02-11 04:00:00,Person_8528,Casinos,India,False,Illegal,3,8,Bank_434,Switzerland
TX0000009750,UAE,281848.5358318264,Stocks Transfer,2014-02-11 05:00:00,Person_3709,Finance,Brazil,False,Legal,5,7,Bank_128,Cayman Islands
TX0000009751,Singapore,4258760.823992692,Cash Withdrawal,2014-02-11 06:00:00,Person_2111,Real Estate,China,False,Illegal,9,1,Bank_306,Switzerland
TX0000009752,Russia,3658515.3040875867,Cryptocurrency,2014-02-11 07:00:00,Person_1564,Arms Trade,Russia,False,Illegal,6,7,Bank_284,Switzerland
TX0000009753,Russia,3186737.617607514,Cash Withdrawal,2014-02-11 08:00:00,Person_9829,Construction,UK,False,Illegal,10,7,Bank_249,Luxembourg
TX0000009754,Singapore,4756136.739082301,Cash Withdrawal,2014-02-11 09:00:00,Person_4971,Luxury Goods,Singapore,False,Illegal,8,2,Bank_36,Switzerland
TX0000009755,India,2195832.443606403,Offshore Transfer,2014-02-11 10:00:00,Person_1225,Finance,China,False,Illegal,2,2,Bank_441,Switzerland
TX0000009756,UAE,1832700.435292587,Cryptocurrency,2014-02-11 11:00:00,Person_333,Casinos,India,False,Illegal,10,5,Bank_252,Luxembourg
TX0000009757,UK,2377688.503122637,Cash Withdrawal,2014-02-11 12:00:00,Person_1070,Construction,USA,False,Illegal,3,4,Bank_44,Cayman Islands
TX0000009758,India,4183946.1289648702,Stocks Transfer,2014-02-11 13:00:00,Person_2219,Oil & Gas,South Africa,False,Illegal,9,1,Bank_82,Luxembourg
TX0000009759,Russia,1835097.1675285846,Property Purchase,2014-02-11 14:00:00,Person_1500,Luxury Goods,Russia,True,Legal,1,0,Bank_184,Switzerland
TX0000009760,Singapore,4235736.159669629,Property Purchase,2014-02-11 15:00:00,Person_7907,Arms Trade,UAE,False,Illegal,4,1,Bank_470,Bahamas
TX0000009761,China,2764210.690504061,Property Purchase,2014-02-11 16:00:00,Person_7577,Luxury Goods,USA,True,Legal,5,4,Bank_361,Cayman Islands
TX0000009762,South Africa,3590404.011402724,Cash Withdrawal,2014-02-11 17:00:00,Person_1314,Oil & Gas,Switzerland,True,Legal,6,8,Bank_203,Cayman Islands
TX0000009763,UAE,1890967.3888354537,Cryptocurrency,2014-02-11 18:00:00,Person_8460,Finance,USA,False,Legal,9,5,Bank_324,Bahamas
TX0000009764,China,704369.8953473882,Offshore Transfer,2014-02-11 19:00:00,Person_8085,Real Estate,Switzerland,False,Illegal,1,4,Bank_374,Panama
TX0000009765,UAE,1187961.6868737147,Cryptocurrency,2014-02-11 20:00:00,Person_7858,Real Estate,UAE,False,Illegal,3,5,Bank_79,Switzerland
TX0000009766,Brazil,1576086.4811606691,Stocks Transfer,2014-02-11 21:00:00,Person_8943,Real Estate,Brazil,False,Illegal,9,1,Bank_237,Switzerland
TX0000009767,South Africa,3408543.303499263,Cryptocurrency,2014-02-11 22:00:00,Person_2578,Oil & Gas,USA,False,Illegal,10,1,Bank_197,Bahamas
TX0000009768,China,3228012.8680728427,Cryptocurrency,2014-02-11 23:00:00,Person_7845,Finance,China,True,Legal,10,9,Bank_34,Luxembourg
TX0000009769,China,4086632.5621756143,Cash Withdrawal,2014-02-12 00:00:00,Person_6896,Luxury Goods,Russia,False,Illegal,9,8,Bank_450,Bahamas
TX0000009770,Russia,1546486.355764346,Offshore Transfer,2014-02-12 01:00:00,Person_4501,Real Estate,USA,False,Legal,6,6,Bank_246,Luxembourg
TX0000009771,UAE,226930.64653177827,Offshore Transfer,2014-02-12 02:00:00,Person_2830,Construction,Russia,False,Legal,10,7,Bank_28,Switzerland
TX0000009772,Switzerland,4963013.344450329,Cryptocurrency,2014-02-12 03:00:00,Person_2239,Arms Trade,Switzerland,False,Legal,4,1,Bank_71,Bahamas
TX0000009773,China,664893.9603449095,Cryptocurrency,2014-02-12 04:00:00,Person_3396,Finance,UAE,False,Illegal,8,3,Bank_200,Switzerland
TX0000009774,India,1740802.6444636625,Offshore Transfer,2014-02-12 05:00:00,Person_2761,Casinos,South Africa,True,Illegal,4,7,Bank_484,Cayman Islands
TX0000009775,UK,2160207.837369227,Cryptocurrency,2014-02-12 06:00:00,Person_4794,Real Estate,Brazil,False,Illegal,9,4,Bank_3,Switzerland
TX0000009776,India,3868979.8054840798,Cash Withdrawal,2014-02-12 07:00:00,Person_6562,Luxury Goods,Switzerland,False,Legal,6,7,Bank_316,Singapore
TX0000009777,UAE,317705.66119549295,Property Purchase,2014-02-12 08:00:00,Person_8210,Oil & Gas,Russia,False,Legal,4,3,Bank_346,Luxembourg
TX0000009778,India,2386559.9296423825,Stocks Transfer,2014-02-12 09:00:00,Person_3596,Arms Trade,South Africa,False,Illegal,1,1,Bank_394,Cayman Islands
TX0000009779,Brazil,212526.2586571969,Cash Withdrawal,2014-02-12 10:00:00,Person_5232,Finance,Russia,False,Legal,1,8,Bank_255,Luxembourg
TX0000009780,USA,3958549.3081377265,Cryptocurrency,2014-02-12 11:00:00,Person_1281,Finance,Singapore,False,Legal,4,5,Bank_262,Panama
TX0000009781,Switzerland,1006241.8848500064,Stocks Transfer,2014-02-12 12:00:00,Person_6308,Luxury Goods,UAE,True,Illegal,3,0,Bank_461,Panama
TX0000009782,USA,1072376.5117816923,Property Purchase,2014-02-12 13:00:00,Person_3831,Construction,UAE,True,Illegal,9,1,Bank_11,Luxembourg
TX0000009783,Switzerland,4743947.293694224,Stocks Transfer,2014-02-12 14:00:00,Person_9572,Luxury Goods,South Africa,False,Illegal,4,5,Bank_366,Bahamas
TX0000009784,Switzerland,3223421.125978202,Offshore Transfer,2014-02-12 15:00:00,Person_8874,Construction,Singapore,False,Illegal,9,7,Bank_117,Switzerland
TX0000009785,Singapore,2674484.5215613293,Cash Withdrawal,2014-02-12 16:00:00,Person_9137,Construction,Switzerland,False,Legal,9,3,Bank_233,Bahamas
TX0000009786,USA,3387583.9257530835,Offshore Transfer,2014-02-12 17:00:00,Person_3269,Finance,USA,False,Legal,9,9,Bank_400,Panama
TX0000009787,South Africa,4663277.783323253,Property Purchase,2014-02-12 18:00:00,Person_6185,Oil & Gas,USA,False,Illegal,3,4,Bank_271,Singapore
TX0000009788,Singapore,2259583.8605425907,Cash Withdrawal,2014-02-12 19:00:00,Person_3724,Oil & Gas,China,False,Illegal,6,5,Bank_200,Bahamas
TX0000009789,China,1016317.7144111183,Offshore Transfer,2014-02-12 20:00:00,Person_1590,Construction,Brazil,False,Legal,4,7,Bank_482,Singapore
TX0000009790,China,3894450.5784742343,Property Purchase,2014-02-12 21:00:00,Person_7154,Arms Trade,UAE,True,Illegal,2,9,Bank_455,Panama
TX0000009791,China,1356800.7770141426,Offshore Transfer,2014-02-12 22:00:00,Person_9895,Real Estate,China,False,Illegal,5,3,Bank_226,Cayman Islands
TX0000009792,Singapore,2406467.144756569,Stocks Transfer,2014-02-12 23:00:00,Person_1899,Finance,Brazil,False,Legal,10,9,Bank_136,Luxembourg
TX0000009793,China,621711.9273046716,Offshore Transfer,2014-02-13 00:00:00,Person_4298,Real Estate,Singapore,False,Illegal,8,7,Bank_332,Bahamas
TX0000009794,USA,599109.8282306329,Stocks Transfer,2014-02-13 01:00:00,Person_4931,Casinos,Brazil,False,Legal,9,7,Bank_173,Panama
TX0000009795,China,1432619.4357524572,Cash Withdrawal,2014-02-13 02:00:00,Person_5611,Arms Trade,Brazil,False,Legal,10,4,Bank_163,Bahamas
TX0000009796,South Africa,4285029.432348352,Cryptocurrency,2014-02-13 03:00:00,Person_4064,Arms Trade,UK,True,Legal,10,5,Bank_210,Panama
TX0000009797,South Africa,3421185.2482744004,Stocks Transfer,2014-02-13 04:00:00,Person_2934,Luxury Goods,Singapore,True,Illegal,3,1,Bank_25,Bahamas
TX0000009798,Brazil,2056823.0443221312,Offshore Transfer,2014-02-13 05:00:00,Person_3064,Construction,USA,False,Legal,1,5,Bank_170,Panama
TX0000009799,Singapore,1965199.5503389286,Property Purchase,2014-02-13 06:00:00,Person_3972,Oil & Gas,China,True,Legal,5,7,Bank_498,Switzerland
TX0000009800,China,1325034.372344902,Property Purchase,2014-02-13 07:00:00,Person_4883,Luxury Goods,Russia,False,Illegal,10,0,Bank_21,Luxembourg
TX0000009801,USA,3357182.07587918,Offshore Transfer,2014-02-13 08:00:00,Person_5822,Real Estate,USA,True,Legal,3,1,Bank_81,Panama
TX0000009802,India,45985.54024204701,Cryptocurrency,2014-02-13 09:00:00,Person_3262,Finance,Switzerland,False,Illegal,7,0,Bank_388,Switzerland
TX0000009803,UAE,2934849.8384481557,Cash Withdrawal,2014-02-13 10:00:00,Person_719,Oil & Gas,China,True,Illegal,4,6,Bank_174,Bahamas
TX0000009804,Singapore,1966459.406126464,Cash Withdrawal,2014-02-13 11:00:00,Person_1794,Oil & Gas,India,False,Illegal,8,2,Bank_37,Switzerland
TX0000009805,Brazil,2801618.8964020996,Offshore Transfer,2014-02-13 12:00:00,Person_8754,Real Estate,UK,False,Legal,10,9,Bank_396,Panama
TX0000009806,Singapore,4320085.474239116,Cryptocurrency,2014-02-13 13:00:00,Person_9613,Oil & Gas,India,False,Illegal,8,5,Bank_227,Bahamas
TX0000009807,USA,4350253.446178938,Property Purchase,2014-02-13 14:00:00,Person_999,Real Estate,South Africa,False,Illegal,4,8,Bank_430,Panama
TX0000009808,Brazil,4024630.8646748587,Offshore Transfer,2014-02-13 15:00:00,Person_7287,Oil & Gas,Russia,False,Illegal,6,5,Bank_400,Luxembourg
TX0000009809,Brazil,3153637.74746808,Property Purchase,2014-02-13 16:00:00,Person_4342,Casinos,South Africa,False,Illegal,8,1,Bank_371,Singapore
TX0000009810,China,4790389.05922634,Offshore Transfer,2014-02-13 17:00:00,Person_891,Oil & Gas,India,False,Illegal,10,1,Bank_75,Luxembourg
TX0000009811,Singapore,882003.0482288577,Cryptocurrency,2014-02-13 18:00:00,Person_3859,Real Estate,Singapore,True,Illegal,8,9,Bank_181,Cayman Islands
TX0000009812,USA,3930482.310288437,Cash Withdrawal,2014-02-13 19:00:00,Person_217,Luxury Goods,India,False,Illegal,10,2,Bank_161,Bahamas
TX0000009813,UAE,4574243.089037537,Cryptocurrency,2014-02-13 20:00:00,Person_7085,Oil & Gas,South Africa,True,Illegal,7,3,Bank_408,Luxembourg
TX0000009814,Singapore,4290087.32456371,Offshore Transfer,2014-02-13 21:00:00,Person_5454,Real Estate,UAE,False,Illegal,3,1,Bank_112,Singapore
TX0000009815,China,2057417.92115847,Offshore Transfer,2014-02-13 22:00:00,Person_7722,Construction,India,False,Legal,3,7,Bank_37,Switzerland
TX0000009816,China,2864404.506160425,Offshore Transfer,2014-02-13 23:00:00,Person_1225,Real Estate,UAE,False,Legal,1,8,Bank_499,Luxembourg
TX0000009817,UAE,1147440.3073649162,Offshore Transfer,2014-02-14 00:00:00,Person_9536,Casinos,Brazil,False,Illegal,7,8,Bank_266,Singapore
TX0000009818,China,1314241.7002034567,Cryptocurrency,2014-02-14 01:00:00,Person_9455,Casinos,UK,False,Illegal,4,0,Bank_224,Singapore
TX0000009819,UAE,2590600.0327637396,Property Purchase,2014-02-14 02:00:00,Person_2190,Luxury Goods,Brazil,False,Illegal,3,6,Bank_238,Singapore
TX0000009820,UK,2521718.117541295,Cash Withdrawal,2014-02-14 03:00:00,Person_236,Casinos,UK,False,Illegal,9,4,Bank_240,Switzerland
TX0000009821,Switzerland,3150673.8736911514,Stocks Transfer,2014-02-14 04:00:00,Person_642,Arms Trade,UK,False,Illegal,10,2,Bank_430,Bahamas
TX0000009822,China,4362273.116860997,Stocks Transfer,2014-02-14 05:00:00,Person_5130,Arms Trade,Switzerland,False,Illegal,10,2,Bank_363,Panama
TX0000009823,UK,769181.2826935821,Cash Withdrawal,2014-02-14 06:00:00,Person_8793,Luxury Goods,Switzerland,False,Illegal,3,6,Bank_312,Singapore
TX0000009824,Russia,4812695.56849716,Cash Withdrawal,2014-02-14 07:00:00,Person_6170,Casinos,India,False,Illegal,1,7,Bank_437,Cayman Islands
TX0000009825,Switzerland,1274952.700274019,Cryptocurrency,2014-02-14 08:00:00,Person_605,Arms Trade,UK,False,Illegal,5,1,Bank_98,Switzerland
TX0000009826,South Africa,4872911.790085704,Offshore Transfer,2014-02-14 09:00:00,Person_3792,Casinos,Brazil,False,Illegal,4,2,Bank_226,Switzerland
TX0000009827,Russia,1457357.857822155,Cash Withdrawal,2014-02-14 10:00:00,Person_5950,Finance,Switzerland,False,Illegal,7,3,Bank_264,Bahamas
TX0000009828,South Africa,1084059.65853581,Stocks Transfer,2014-02-14 11:00:00,Person_6903,Luxury Goods,Russia,False,Legal,1,0,Bank_127,Bahamas
TX0000009829,South Africa,4803521.6001894185,Cash Withdrawal,2014-02-14 12:00:00,Person_1888,Arms Trade,South Africa,False,Illegal,6,2,Bank_16,Panama
TX0000009830,China,2008030.2005695868,Property Purchase,2014-02-14 13:00:00,Person_4396,Construction,South Africa,False,Legal,7,9,Bank_209,Singapore
TX0000009831,UK,1653302.5384373486,Offshore Transfer,2014-02-14 14:00:00,Person_9531,Finance,South Africa,True,Illegal,6,2,Bank_22,Cayman Islands
TX0000009832,UK,426763.70765243494,Property Purchase,2014-02-14 15:00:00,Person_3950,Casinos,Switzerland,False,Illegal,6,5,Bank_36,Panama
TX0000009833,Brazil,3962492.4799437337,Offshore Transfer,2014-02-14 16:00:00,Person_8838,Casinos,USA,True,Illegal,7,8,Bank_465,Singapore
TX0000009834,UAE,3294854.6893872223,Stocks Transfer,2014-02-14 17:00:00,Person_7875,Real Estate,China,False,Illegal,7,8,Bank_444,Luxembourg
TX0000009835,UK,63656.03461892278,Offshore Transfer,2014-02-14 18:00:00,Person_9747,Finance,India,False,Legal,3,6,Bank_352,Switzerland
TX0000009836,Brazil,3907218.1997624855,Offshore Transfer,2014-02-14 19:00:00,Person_1674,Oil & Gas,Russia,True,Legal,6,1,Bank_362,Bahamas
TX0000009837,China,768745.384912147,Cash Withdrawal,2014-02-14 20:00:00,Person_574,Casinos,Brazil,False,Legal,5,2,Bank_439,Luxembourg
TX0000009838,China,4335126.949417144,Cash Withdrawal,2014-02-14 21:00:00,Person_7881,Real Estate,Russia,True,Illegal,5,7,Bank_156,Cayman Islands
TX0000009839,India,4927190.137219254,Offshore Transfer,2014-02-14 22:00:00,Person_3702,Casinos,Singapore,True,Illegal,2,6,Bank_204,Switzerland
TX0000009840,UAE,4477720.4062612,Stocks Transfer,2014-02-14 23:00:00,Person_8070,Arms Trade,UK,False,Illegal,6,2,Bank_486,Bahamas
TX0000009841,China,3982113.016320513,Offshore Transfer,2014-02-15 00:00:00,Person_7545,Finance,China,False,Illegal,4,7,Bank_391,Bahamas
TX0000009842,UK,2290620.0704445066,Offshore Transfer,2014-02-15 01:00:00,Person_5120,Finance,UK,False,Legal,3,8,Bank_465,Switzerland
TX0000009843,China,1165131.7104020244,Property Purchase,2014-02-15 02:00:00,Person_6793,Construction,UK,False,Illegal,10,5,Bank_222,Panama
TX0000009844,Singapore,664794.1856389989,Property Purchase,2014-02-15 03:00:00,Person_6222,Oil & Gas,UAE,False,Illegal,1,2,Bank_468,Panama
TX0000009845,Brazil,2096298.397245831,Stocks Transfer,2014-02-15 04:00:00,Person_7055,Construction,Brazil,False,Illegal,3,9,Bank_17,Panama
TX0000009846,China,3145052.604616803,Cryptocurrency,2014-02-15 05:00:00,Person_9437,Oil & Gas,UAE,True,Illegal,8,2,Bank_455,Bahamas
TX0000009847,Brazil,2843757.8538592714,Property Purchase,2014-02-15 06:00:00,Person_3652,Real Estate,Brazil,False,Illegal,4,7,Bank_490,Singapore
TX0000009848,Brazil,2643497.539389275,Stocks Transfer,2014-02-15 07:00:00,Person_8994,Arms Trade,South Africa,False,Illegal,4,5,Bank_431,Switzerland
TX0000009849,India,2555405.3730698684,Stocks Transfer,2014-02-15 08:00:00,Person_8435,Arms Trade,Singapore,False,Illegal,6,5,Bank_265,Switzerland
TX0000009850,India,2476270.43398256,Cash Withdrawal,2014-02-15 09:00:00,Person_4967,Luxury Goods,India,False,Legal,1,1,Bank_419,Luxembourg
TX0000009851,UK,183799.0863793888,Property Purchase,2014-02-15 10:00:00,Person_5643,Finance,Brazil,False,Legal,5,9,Bank_164,Luxembourg
TX0000009852,Russia,3607913.4649636154,Cryptocurrency,2014-02-15 11:00:00,Person_3503,Oil & Gas,China,True,Illegal,6,9,Bank_421,Switzerland
TX0000009853,Switzerland,4827002.415177076,Offshore Transfer,2014-02-15 12:00:00,Person_8848,Real Estate,Russia,False,Illegal,5,5,Bank_207,Switzerland
TX0000009854,India,2497803.571020334,Offshore Transfer,2014-02-15 13:00:00,Person_7752,Oil & Gas,UK,False,Illegal,5,8,Bank_33,Bahamas
TX0000009855,India,1152963.072227394,Cash Withdrawal,2014-02-15 14:00:00,Person_1860,Real Estate,Brazil,False,Illegal,6,5,Bank_489,Bahamas
